"Main ID","Incident ID",Region,"Incident Date",Year,"Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Number of Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location of death","Information Source",Coordinates,"Migrantion route",URL,"UNSD Geographical Grouping","Source Quality"
2018.MMP00017,2018.MMP00017,Europe,"Tue, 01/09/2018 - 12:00",2018,January,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","A16 motorway, km 90 near Marck, Calais, France","La Voix du Nord, Le Parisien, Franceinfo, Institute of Race Relations","50.9377278, 1.9495066","English Channel to the UK","http://bit.ly/2CN2euE, http://bit.ly/2FjtPpj, http://bit.ly/2CUJgFN, http://bit.ly/2FwCvZw, https://archive.vn/nrOJ8","Western Europe",4
2018.MMP00018,2018.MMP00018,Mediterranean,"Tue, 01/09/2018 - 12:00",2018,January,,100,100,279,,,,Drowning,"Off the coast of Al Khums, Libya","IOM Libya, Reuters, AFP, Libyan Navy","33.4612462, 14.6304477","Central Mediterranean","http://bit.ly/2FnDv26, http://reut.rs/2CJiA7F, https://yhoo.it/2CZHMv7, http://bit.ly/2Fm5Fun",Uncategorized,4
2018.MMP00019,2018.MMP00019,Mediterranean,"Tue, 01/09/2018 - 12:00",2018,January,3,8,11,43,,,,Drowning,"Unspecified location between Morocco and Spain","Caminando Fronteras","35.8910058, -5.6593323","Western Mediterranean",http://bit.ly/2Fm9Beh,Uncategorized,4
2018.MMP00020,2018.MMP00020,Caribbean,"Wed, 01/10/2018 - 12:00",2018,January,5,13,18,16,2,2,,Drowning,"Bodies recovered at beach in Koraal Tabak, Curaçao","AP, The Independent, El Nacional, Noticias Curazao","12.1498295, -68.8059086",,"https://yhoo.it/2mlBVF5, https://ind.pn/2ARObCA, http://bit.ly/2mi1QgX, http://bit.ly/2Ewlayk, http://abcn.ws/2D3xxSo, http://bit.ly/2oVDAlS",Caribbean,3
2018.MMP00021,2018.MMP00021,"Northern Africa","Wed, 01/10/2018 - 12:00",2018,January,2,,2,,,2,,"Sickness / lack of access to adequate healthcare","Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4mi)","21.079375, 24.029864","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2018.MMP00022,2018.MMP00022,Europe,"Thu, 01/11/2018 - 12:00",2018,January,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","A14 motorway near Castel San Pietro, Bologna, Italy","Gazzetta del Sud, Bologna Today","44.4382465, 11.5695136",,"http://bit.ly/2Dny6r9, http://bit.ly/2mmu5uT","Southern Europe",3
2018.MMP00023,2018.MMP00023,"Northern Africa","Thu, 01/11/2018 - 12:00",2018,January,3,,3,,,,,"Mixed or unknown","Sahara desert, Sudan, near the border with Egypt","Mixed Migration Monitoring Mechanism Initiative (4mi)","21.943709, 27.672666","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2018.MMP00024,2018.MMP00024,"Western Africa","Thu, 01/11/2018 - 12:00",2018,January,2,,2,,,2,2,"Vehicle accident / death linked to hazardous transport","Bamako, Mali","Mixed Migration Monitoring Mechanism Initiative (4mi)","12.669425, -7.909603",,http://www.mixedmigration.org/4mi/,"Western Africa",2
2018.MMP00025,2018.MMP00025,"Western Africa","Thu, 01/11/2018 - 12:00",2018,January,1,,1,,,1,,"Mixed or unknown","Kantchari, Burkina Faso","Mixed Migration Monitoring Mechanism Initiative (4mi)","12.486464, 1.513367",,http://www.mixedmigration.org/4mi/,"Western Africa",2
2018.MMP00026,2018.MMP00026,Mediterranean,"Fri, 01/12/2018 - 12:00",2018,January,1,,1,,,1,,Drowning,"Beach in Zemmouri El Bahri, 16 kms east of Boumerdès, Algeria","El Watan","36.8012722, 3.5686162","Western Mediterranean",http://bit.ly/2FArw0Z,Uncategorized,1
2018.MMP00027,2018.MMP00027,"Northern Africa","Fri, 01/12/2018 - 12:00",2018,January,2,,2,,,2,,"Mixed or unknown","Near Atbara, Sudan","Mixed Migration Monitoring Mechanism Initiative (4mi)","17.601362, 34.474951","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2018.MMP00028,2018.MMP00028,Mediterranean,"Sat, 01/13/2018 - 12:00",2018,January,1,,1,,,1,,Drowning,"Off the coast of Mostaganem, Algeria",ObservAlgerie,"36.0586544, 0.0618605","Western Mediterranean",http://bit.ly/2B25ssT,Uncategorized,1
2018.MMP00029,2018.MMP00029,"Southern Asia","Sat, 01/13/2018 - 12:00",2018,January,2,,2,,,2,,Violence,"Balochistan Province, Pakistan near border with Afghanistan","Mixed Migration Monitoring Mechanism Initiative (4mi)","29.510267, 65.421738",,http://www.mixedmigration.org/4mi/,"Southern Asia",2
2018.MMP00030,2018.MMP00030,Europe,"Sat, 01/13/2018 - 12:00",2018,January,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","Train tracks near Bolzano, South Tyrol, Italy","ANSA, Secolo Trentino","46.4982953, 11.3547582",,"http://bit.ly/2mDBPbQ, http://bit.ly/2DCQqfY","Southern Europe",1
2018.MMP00031,2018.MMP00031,"Northern Africa","Sat, 01/13/2018 - 12:00",2018,January,2,,2,,,2,,"Harsh environmental conditions / lack of adequate shelter, food, water","Tamanrasset, Algeria","Mixed Migration Monitoring Mechanism Initiative (4mi)","22.78882, 5.525811","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2018.MMP00032,2018.MMP00032,Europe,"Sun, 01/14/2018 - 12:00",2018,January,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","Menton train station, France, near the border with Ventimiglia, Italy","Le Parisien, Midi Libre, TV5 Monde","43.7743355, 7.4931567","Italy to France","http://bit.ly/2mxRtpp, http://bit.ly/2Dk0QDH, http://bit.ly/2EI3Bvg","Western Europe",3
2018.MMP00033,2018.MMP00033,"North America","Sun, 01/14/2018 - 12:00",2018,January,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.39765, -113.1346","US-Mexico border crossing",http://www.humaneborders.info/,"Northern America",5
2018.MMP00034,2018.MMP00034,"Western Africa","Sun, 01/14/2018 - 12:00",2018,January,1,,1,,,1,,"Sickness / lack of access to adequate healthcare","Niamey, Niger","Mixed Migration Monitoring Mechanism Initiative (4mi)","13.567446, 2.108762","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Western Africa",2
2018.MMP00035,2018.MMP00035,"Northern Africa","Mon, 01/15/2018 - 12:00",2018,January,7,,7,20,,,,"Mixed or unknown","Playa Bastián in Costa Teguise, Lanzarote, Canary Islands, Spain","Salvamento Marítimo, Europa Press","28.9922402, -13.4958533","Western Africa / Atlantic route to the Canary Islands","http://bit.ly/2mI5zFx, http://bit.ly/2r7ZgQf, http://bit.ly/2mINwhN, http://bit.ly/2DRdyL7",Uncategorized,5
2018.MMP00036,2018.MMP00036,"Central America","Mon, 01/15/2018 - 12:00",2018,January,1,,1,,,,1,"Harsh environmental conditions / lack of adequate shelter, food, water","Nogales, Sonora, Mexico","El Siglo de Durango","31.2999031, -110.9380298","US-Mexico border crossing",http://bit.ly/2DclAd1,"Central America",1
2018.MMP00037,2018.MMP00037,"Northern Africa","Mon, 01/15/2018 - 12:00",2018,January,1,,1,,,1,1,"Sickness / lack of access to adequate healthcare","Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4mi)","22.100909, 23.194329","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2018.MMP00038,2018.MMP00038,"Western Africa","Mon, 01/15/2018 - 12:00",2018,January,2,,2,,,2,,"Sickness / lack of access to adequate healthcare","Dirkou, Niger","Mixed Migration Monitoring Mechanism Initiative (4mi)","18.9951, 12.892","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Western Africa",2
2018.MMP00039,2018.MMP00039,"Northern Africa","Mon, 01/15/2018 - 12:00",2018,January,1,,1,,1,,,"Mixed or unknown","Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4mi)","22.100909, 23.194329","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2018.MMP00040,2018.MMP00040,"Northern Africa","Mon, 01/15/2018 - 12:00",2018,January,2,,2,,,2,,"Mixed or unknown","Sahara desert near Atbara, Sudan","Mixed Migration Monitoring Mechanism Initiative (4mi)","18.07428, 34.434548","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2018.MMP00041,2018.MMP00041,Mediterranean,"Tue, 01/16/2018 - 12:00",2018,January,3,,3,,,3,2,"Mixed or unknown","Unspecified location off the coast of Libya","IOM Italy, Proactiva Open Arms","33.4160932, 13.213311","Central Mediterranean","http://tmsnrt.rs/2rhg33h, http://bit.ly/2FLYwUn, http://bit.ly/2DjCA0Q, http://bit.ly/2DudHTy, http://dailym.ai/2Dg7NSL",Uncategorized,4
2018.MMP00042,2018.MMP00042,Mediterranean,"Tue, 01/16/2018 - 12:00",2018,January,2,,2,17,1,1,,Drowning,"8 nautical miles off Cap Falcon, Aïn El Turk, wilaya of Oran, Algeria","ObservAlgerie, Algerie Monde Infos","35.852954, -0.8147553","Western Mediterranean","http://bit.ly/2FNqXRt, http://bit.ly/2DhiGHW, http://bit.ly/2DFeGxQ",Uncategorized,3
2018.MMP00043,2018.MMP00043,"Northern Africa","Tue, 01/16/2018 - 12:00",2018,January,2,,2,,1,1,1,"Vehicle accident / death linked to hazardous transport","Unspecified location in the Sahara desert, Sudan","Mixed Migration Monitoring Mechanism Initiative (4mi)","20.749731, 26.768543","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2018.MMP00044,2018.MMP00044,"North America","Wed, 01/17/2018 - 12:00",2018,January,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.994183, -112.816067","US-Mexico border crossing",http://www.humaneborders.info/,"Northern America",5
2018.MMP00045,2018.MMP00045,"Northern Africa","Wed, 01/17/2018 - 12:00",2018,January,3,,3,,1,1,,Violence,"Sabha, Libya","Mixed Migration Monitoring Mechanism Initiative (4mi)","27.011343, 14.446939","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2018.MMP00046,2018.MMP00046,"Western Africa","Wed, 01/17/2018 - 12:00",2018,January,6,,6,,1,1,,"Mixed or unknown","Garin Kowa, Zinder, Niger","Mixed Migration Monitoring Mechanism Initiative (4mi)","14.71243, 8.81383","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Western Africa",2
2018.MMP00047,2018.MMP00047,"Western Africa","Wed, 01/17/2018 - 12:00",2018,January,1,,1,,,1,1,"Vehicle accident / death linked to hazardous transport","Kaya, Burkina Faso","Mixed Migration Monitoring Mechanism Initiative (4mi)","13.101281, -1.066468",,http://www.mixedmigration.org/4mi/,"Western Africa",2
2018.MMP00048,2018.MMP00048,"Central Asia","Thu, 01/18/2018 - 12:00",2018,January,52,,52,5,,,,"Vehicle accident / death linked to hazardous transport","Aktobe region, Kazakshtan, near the border with Russia","Reuters, EurasiaNet, Asia News","49.0648541, 57.8601087",,"http://reut.rs/2DCMIW7, http://bit.ly/2G81Byc, http://bit.ly/2Bk7rZz","Central Asia",3
2018.MMP00049,2018.MMP00049,"Northern Africa","Thu, 01/18/2018 - 12:00",2018,January,1,,1,,,1,1,"Sickness / lack of access to adequate healthcare","Sahara desert, Sudan","Mixed Migration Monitoring Mechanism Initiative (4mi)","19.637414, 26.623192","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2018.MMP00050,2018.MMP00050,"Northern Africa","Thu, 01/18/2018 - 12:00",2018,January,2,,2,,2,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4mi)","24.482149, 13.879626","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2018.MMP00051,2018.MMP00051,"Eastern Africa","Thu, 01/18/2018 - 12:00",2018,January,1,,1,,,1,,"Mixed or unknown","Tunduma, Tanzania-Zambia border","Mixed Migration Monitoring Mechanism Initiative (4mi)","-9.313345, 32.770401",,http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2018.MMP00052,2018.MMP00052,"Western Africa","Thu, 01/18/2018 - 12:00",2018,January,1,,1,,,1,1,"Sickness / lack of access to adequate healthcare","Mopti, Mali","Mixed Migration Monitoring Mechanism Initiative (4mi)","14.529806, -4.196529","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Western Africa",2
2018.MMP00053,2018.MMP00053,"North America","Fri, 01/19/2018 - 12:00",2018,January,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","900 Mebus Road, east of Tornillo port of entry, El Paso County, Texas, USA",KFOX14,"31.4434619, -105.9942578","US-Mexico border crossing",http://bit.ly/2tEfaD1,"Northern America",1
2018.MMP00054,2018.MMP00054,"North America","Fri, 01/19/2018 - 12:00",2018,January,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.9843, -112.134917","US-Mexico border crossing",http://www.humaneborders.info/,"Northern America",5
2018.MMP00055,2018.MMP00055,"Northern Africa","Fri, 01/19/2018 - 12:00",2018,January,1,,1,,1,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Sahara desert, Sudan","Mixed Migration Monitoring Mechanism Initiative (4mi)","20.668766, 25.704798","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2018.MMP00056,2018.MMP0005657,"Western Asia","Sat, 01/20/2018 - 12:00",2018,January,14,,14,6,6,2,2,"Harsh environmental conditions / lack of adequate shelter, food, water","Souairi, near Masna'a, Lebanon, near border with Syria","UNHCR, The National, The Daily Star Lebanon, AFP","33.6889499, 35.970184",,"http://bit.ly/2BiHI3G, http://bit.ly/2mUzlq1, http://bit.ly/2n29n4v, http://bit.ly/2mYXuLW","Western Asia",3
2018.MMP00056,2018.MMP0005658,"Western Asia","Sun, 01/21/2018 - 12:00",2018,January,2,,2,,2,,1,"Harsh environmental conditions / lack of adequate shelter, food, water","Souairi, near Masna'a, Lebanon, near border with Syria","Anadolu Agency, EFE","33.6889499, 35.970184",,"http://bit.ly/2DZBwQU, http://bit.ly/2rzloU3","Western Asia",3
2018.MMP00057,2018.MMP00057,"Northern Africa","Fri, 01/19/2018 - 12:00",2018,January,3,,3,,,3,,Violence,"Sabha, Libya","Mixed Migration Monitoring Mechanism Initiative (4mi)","27.017461, 14.435957","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2018.MMP00058,2018.MMP00058,Mediterranean,"Sat, 01/20/2018 - 12:00",2018,January,2,,2,34,,,,Drowning,"10 miles west of Alboran Island, Spain","Salvamento Marítimo, Caminando Fronteras, eldiario.es, Público","35.9405764, -3.1212015","Western Mediterranean","http://bit.ly/2DX0hx7, http://bit.ly/2DwuI0a, http://bit.ly/2BjAD2P, http://bit.ly/2DuEMXx",Uncategorized,5
2018.MMP00059,2018.MMP00059,Europe,"Sat, 01/20/2018 - 12:00",2018,January,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","Train tracks near Balerna, Canton Ticino, Switzerland, near border with Italy","Servizio Informazione Religiosa, Radiotelevisione svizzera, Ticinonews","45.8484251, 9.0077495",,"http://bit.ly/2DwqmlP, http://bit.ly/2E9doLM, http://bit.ly/2DFy6pF","Western Europe",3
2018.MMP00060,2018.MMP00060,"North America","Sat, 01/20/2018 - 12:00",2018,January,1,,1,,,,,"Mixed or unknown","Isabella Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","27.1144162, -98.4270255","US-Mexico border crossing",,"Northern America",4
2018.MMP00061,2018.MMP00061,"Northern Africa","Sat, 01/20/2018 - 12:00",2018,January,2,,2,,,2,,"Mixed or unknown","Sahara desert, near Abu Hamad, Sudan","Mixed Migration Monitoring Mechanism Initiative (4mi)","19.827565, 33.345944","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2018.MMP00062,2018.MMP00062,"North America","Sun, 01/21/2018 - 12:00",2018,January,1,,1,,,,,"Mixed or unknown","Private ranch in Kenedy County, Texas, USA","Kenedy County Sheriff's Office","26.8697147, -97.6982272","US-Mexico border crossing",,"Northern America",5
2018.MMP00063,2018.MMP0006365,"North America","Sun, 01/21/2018 - 12:00",2018,January,5,,5,,,5,,"Harsh environmental conditions / lack of adequate shelter, food, water","Lasater Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","27.1941061, -98.0548259","US-Mexico border crossing",,"Northern America",4
2018.MMP00063,2018.MMP0006366,"North America","Sun, 01/21/2018 - 12:00",2018,January,,,0,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Lasater Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","27.1941061, -98.0548259","US-Mexico border crossing",,"Northern America",4
2018.MMP00063,2018.MMP0006367,"North America","Sun, 01/21/2018 - 12:00",2018,January,,,0,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Lasater Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","27.1941061, -98.0548259","US-Mexico border crossing",,"Northern America",4
2018.MMP00064,2018.MMP00064,Mediterranean,"Sun, 01/21/2018 - 12:00",2018,January,1,,1,,,1,,Drowning,"Body washed up in Qarapoli, Libya","IOM Libya","32.7912611, 13.7360765","Central Mediterranean",,Uncategorized,4
2018.MMP00065,2018.MMP00065,"Eastern Africa","Sun, 01/21/2018 - 12:00",2018,January,2,1,3,11,,,3,Drowning,"Off the coast of Ndzuani, Anjouan, Comoros - en route to Mayotte (France)","Al-Watwan, IOM Madagascar","-12.1262211, 44.4058182",,http://bit.ly/2DZqYUy,"Eastern Africa",4
2018.MMP00066,2018.MMP00066,"Northern Africa","Sun, 01/21/2018 - 12:00",2018,January,1,,1,,,1,,"Sickness / lack of access to adequate healthcare","Sahara desert, Sudan","Mixed Migration Monitoring Mechanism Initiative (4mi)","20.342052, 27.022494","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2018.MMP00067,2018.MMP00067,"Northern Africa","Sun, 01/21/2018 - 12:00",2018,January,3,,3,,1,1,,"Mixed or unknown","Unspecified location in the Sahara desert, Sudan","Mixed Migration Monitoring Mechanism Initiative (4mi)","19.635357, 27.103536","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2018.MMP00068,2018.MMP00068,"Western Africa","Sun, 01/21/2018 - 12:00",2018,January,1,,1,,1,,,"Sickness / lack of access to adequate healthcare","Dirkou, Niger","Mixed Migration Monitoring Mechanism Initiative (4mi)","18.9951, 12.892","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Western Africa",2
2018.MMP00069,2018.MMP00069,"Central America","Mon, 01/22/2018 - 12:00",2018,January,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","Train tracks near Rancho Viejo, Nogales, Veracruz, Mexico","El Mundo de Orizaba","18.83001, -97.1660589",,http://bit.ly/2oyMshb,"Central America",1
2018.MMP00070,2018.MMP00070,"Northern Africa","Mon, 01/22/2018 - 12:00",2018,January,2,,2,,,2,,"Mixed or unknown","Sahara desert, Sudan","Mixed Migration Monitoring Mechanism Initiative (4mi)","19.466592, 26.440061","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2018.MMP00071,2018.MMP00071,"Northern Africa","Mon, 01/22/2018 - 12:00",2018,January,1,,1,,,1,,Violence,"Sabha, Libya","Mixed Migration Monitoring Mechanism Initiative (4mi)","27.036422, 14.417426","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2018.MMP00072,2018.MMP00072,"Western Africa","Mon, 01/22/2018 - 12:00",2018,January,1,,1,,,1,,"Mixed or unknown","Segou, Mali","Mixed Migration Monitoring Mechanism Initiative (4mi)","13.436756, -6.242715",,http://www.mixedmigration.org/4mi/,"Western Africa",2
2018.MMP00073,2018.MMP00073,"Western Asia","Tue, 01/23/2018 - 12:00",2018,January,1,,1,,1,,,"Mixed or unknown","Near Masna'a border crossing, Lebanon, near border with Syria","The Daily Star, Al Bawaba, Al-Mustaqbal","33.7055169, 35.9658924",,"http://bit.ly/2DzRO6n, http://bit.ly/2DAzni1, http://bit.ly/2n3nnv2","Western Asia",3
2018.MMP00074,2018.MMP00074,"Central America","Tue, 01/23/2018 - 12:00",2018,January,1,,1,,1,,,Drowning,"Río Bravo, Colonia Hidalgo, Nuevo Laredo, Tamaulipas, Mexico","Hoy Tamaulipas, El Debate, La Opinión, Prensa Libre","27.4964873, -99.525607","US-Mexico border crossing","http://bit.ly/2Br7XF6, http://bit.ly/2GbG2g0, http://bit.ly/2BpqUrL, http://bit.ly/2GhNfLN","Central America",3
2018.MMP00075,2018.MMP00075,Mediterranean,"Tue, 01/23/2018 - 12:00",2018,January,3,,3,57,,,,Drowning,"Off the coast of Nador, Morocco","Caminando Fronteras, EFE","35.3592363, -2.6446857","Western Mediterranean","http://bit.ly/2BpaHD2, http://bit.ly/2DxbJi5",Uncategorized,4
2018.MMP00076,2018.MMP00076,Mediterranean,"Tue, 01/23/2018 - 12:00",2018,January,,1,1,11,1,,1,Drowning,"Off the coast of Aïn El Turk, Oran, Algeria","Le Quotidien, Radio Algérienne, Algerie Presse Service","35.8057743, -0.8035854","Western Mediterranean","http://bit.ly/2DyQaO8, http://bit.ly/2rGkCEC, http://bit.ly/2n8yhPU, http://bit.ly/2FeKUj3, http://bit.ly/2DEaySe",Uncategorized,3
2018.MMP00077,2018.MMP0007781,"Western Asia","Tue, 01/23/2018 - 12:00",2018,January,30,,30,146,,,,Drowning,"Off the coast of Arah, Lahj Governorate, Yemen","IOM Yemen","12.4418724, 44.0265749","Horn of Africa to Yemen crossing",,Uncategorized,4
